arch,modality,jammer_knowledge,jammer_model,in_channel,jsr_db,ber,ber_std,ber_sem,ber_ci_lo,ber_ci_hi,ber_min,ber_max,ber_q05,ber_q50,ber_q95,jammed_fraction,ber_clean,hop_rate_hz,dwell_bursts,slot_duration_us,num_channels,n_realizations
qkv,fh_on,model,follower,cw,2.0,6.000000000000001e-05,5.4772255750516614e-05,2.449489742783178e-05,1.1990883236446924e-05,0.00010800911676355309,0.0,0.00015,1e-05,5e-05,0.00012999999999999996,0.0,6.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_on,model,follower,cw,6.0,6.000000000000001e-05,5.4772255750516614e-05,2.449489742783178e-05,1.1990883236446924e-05,0.00010800911676355309,0.0,0.00015,1e-05,5e-05,0.00012999999999999996,0.0,6.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_on,model,follower,cw,10.0,6.000000000000001e-05,5.4772255750516614e-05,2.449489742783178e-05,1.1990883236446924e-05,0.00010800911676355309,0.0,0.00015,1e-05,5e-05,0.00012999999999999996,0.0,6.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_off,omniscient,follower,partial_band,-10.0,0.0011699999999999998,0.0012427791436936814,0.0005557877292636101,8.067606759402609e-05,0.0022593239324059733,5e-05,0.0031,8e-05,0.0009,0.0027999999999999995,1.0,5e-05,100000.0,1,10.0,8,5
qkv,fh_off,omniscient,follower,partial_band,-6.0,0.023530000000000002,0.025335809637743966,0.011330518522997966,0.0013225917687600258,0.04573740823123998,0.0026,0.06575,0.00311,0.0205,0.05732999999999999,1.0,5e-05,100000.0,1,10.0,8,5
qkv,fh_off,omniscient,follower,partial_band,-2.0,0.16752,0.1257081620261787,0.05621839912341866,0.05733396244960132,0.2777060375503987,0.0423,0.3423,0.0433,0.1988,0.31521999999999994,1.0,5e-05,100000.0,1,10.0,8,5
qkv,fh_off,omniscient,follower,partial_band,2.0,0.39897,0.11044130567862732,0.04939085340424885,0.30216570616197475,0.49577429383802524,0.27,0.49915,0.27358,0.4677,0.49334,1.0,5e-05,100000.0,1,10.0,8,5
qkv,fh_off,omniscient,follower,partial_band,6.0,0.48994,0.014904001140633356,0.006665271937438117,0.47687630705545575,0.5030036929445442,0.4674,0.5039,0.47041,0.49755,0.5028,1.0,5e-05,100000.0,1,10.0,8,5
qkv,fh_off,omniscient,follower,partial_band,10.0,0.49943,0.0036286361074100546,0.001622775400355822,0.49624941866030503,0.5026105813396949,0.4949,0.5039,0.49544,0.4985,0.50357,1.0,5e-05,100000.0,1,10.0,8,5
qkv,fh_off_blind,band_agnostic,follower,partial_band,-10.0,5e-05,3.535533905932738e-05,1.5811388300841898e-05,1.9010248384771934e-05,8.098975161522807e-05,0.0,0.0001,1e-05,5e-05,8.999999999999999e-05,0.0,5e-05,100000.0,1,10.0,8,5
qkv,fh_off_blind,band_agnostic,follower,partial_band,-6.0,5e-05,3.535533905932738e-05,1.5811388300841898e-05,1.9010248384771934e-05,8.098975161522807e-05,0.0,0.0001,1e-05,5e-05,8.999999999999999e-05,0.0,5e-05,100000.0,1,10.0,8,5
qkv,fh_off_blind,band_agnostic,follower,partial_band,-2.0,5e-05,3.535533905932738e-05,1.5811388300841898e-05,1.9010248384771934e-05,8.098975161522807e-05,0.0,0.0001,1e-05,5e-05,8.999999999999999e-05,0.0,5e-05,100000.0,1,10.0,8,5
qkv,fh_off_blind,band_agnostic,follower,partial_band,2.0,5e-05,3.535533905932738e-05,1.5811388300841898e-05,1.9010248384771934e-05,8.098975161522807e-05,0.0,0.0001,1e-05,5e-05,8.999999999999999e-05,0.0,5e-05,100000.0,1,10.0,8,5
qkv,fh_off_blind,band_agnostic,follower,partial_band,6.0,5e-05,3.535533905932738e-05,1.5811388300841898e-05,1.9010248384771934e-05,8.098975161522807e-05,0.0,0.0001,1e-05,5e-05,8.999999999999999e-05,0.0,5e-05,100000.0,1,10.0,8,5
qkv,fh_off_blind,band_agnostic,follower,partial_band,10.0,5e-05,3.535533905932738e-05,1.5811388300841898e-05,1.9010248384771934e-05,8.098975161522807e-05,0.0,0.0001,1e-05,5e-05,8.999999999999999e-05,0.0,5e-05,100000.0,1,10.0,8,5
qkv,fh_on,model,follower,partial_band,-10.0,6.000000000000001e-05,5.4772255750516614e-05,2.449489742783178e-05,1.1990883236446924e-05,0.00010800911676355309,0.0,0.00015,1e-05,5e-05,0.00012999999999999996,0.0,6.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_on,model,follower,partial_band,-6.0,6.000000000000001e-05,5.4772255750516614e-05,2.449489742783178e-05,1.1990883236446924e-05,0.00010800911676355309,0.0,0.00015,1e-05,5e-05,0.00012999999999999996,0.0,6.000000000000001e-05,100000.0,1,10.0,8,5
