arch,modality,jammer_knowledge,jammer_model,in_channel,jsr_db,realization,ber,jammed_fraction,ber_clean,hop_rate_hz,dwell_bursts,slot_duration_us,num_channels
qkv,fh_off,omniscient,follower,partial_band,10.0,1,0.4976,1.0,0.0001,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,cw,-10.0,2,5e-05,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,cw,-6.0,2,0.00015,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,cw,-2.0,2,0.0006,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,cw,2.0,2,0.00075,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,cw,6.0,2,0.0146,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,cw,10.0,2,0.1981,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,partial_band,-10.0,2,0.0031,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,partial_band,-6.0,2,0.06575,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,partial_band,-2.0,2,0.3423,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,partial_band,2.0,2,0.49915,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,partial_band,6.0,2,0.5039,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,partial_band,10.0,2,0.5039,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,cw,-10.0,3,0.00235,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,cw,-6.0,3,0.0607,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,cw,-2.0,3,0.4014,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,cw,2.0,3,0.4984,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,cw,6.0,3,0.4985,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,cw,10.0,3,0.4985,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,partial_band,-10.0,3,0.0009,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,partial_band,-6.0,3,0.0205,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,partial_band,-2.0,3,0.2069,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,partial_band,2.0,3,0.4701,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,partial_band,6.0,3,0.4984,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,partial_band,10.0,3,0.4985,1.0,0.0,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,cw,-10.0,4,0.0028,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,cw,-6.0,4,0.07415,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,cw,-2.0,4,0.41125,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,cw,2.0,4,0.501,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,cw,6.0,4,0.50105,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,cw,10.0,4,0.50105,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,partial_band,-10.0,4,0.0002,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,partial_band,-6.0,4,0.0026,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,partial_band,-2.0,4,0.0423,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,partial_band,2.0,4,0.27,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,partial_band,6.0,4,0.4674,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off,omniscient,follower,partial_band,10.0,4,0.4949,1.0,5e-05,100000.0,1,10.0,8
qkv,fh_off_blind,band_agnostic,barrage,cw,-10.0,0,0.0055,1.0,0.0001,100000.0,1,10.0,8
qkv,fh_off_blind,band_agnostic,barrage,cw,-6.0,0,0.0609,1.0,0.0001,100000.0,1,10.0,8
qkv,fh_off_blind,band_agnostic,barrage,cw,-2.0,0,0.3474,1.0,0.0001,100000.0,1,10.0,8
qkv,fh_off_blind,band_agnostic,barrage,cw,2.0,0,0.50175,1.0,0.0001,100000.0,1,10.0,8
