jsr_db,realization,ber,mse_tau,mse_fd
4.0,10,0.4896763392857143,134.97007815801595,6.825792105008195e-10
6.0,10,0.4896763392857143,223.5506299063531,8.28598803757271e-10
8.0,10,0.4896763392857143,318.7935723217582,1.2197835509843956e-09
10.0,10,0.4896763392857143,355.56519299869103,1.7046866554894419e-09
-10.0,11,0.04892431916875063,65.97670062962588,5.325574592747436e-10
-8.0,11,0.11552800807823128,72.67848855401976,5.387288487933908e-10
-6.0,11,0.24246651785714285,76.89834695708248,5.395921193130844e-10
-4.0,11,0.40029761904761907,82.5569801739521,5.536560516997376e-10
-2.0,11,0.4720982142857143,88.9656221784436,5.86829168966774e-10
0.0,11,0.48744419642857145,98.9766255643325,6.319963402346842e-10
2.0,11,0.4896763392857143,116.1101796871861,6.995264115209493e-10
4.0,11,0.4896763392857143,157.82807221241197,7.882373707596822e-10
6.0,11,0.4896763392857143,259.77281602881214,9.002248660905059e-10
8.0,11,0.4896763392857143,331.336824964728,1.1382836751098104e-09
10.0,11,0.4896763392857143,357.8075284229314,1.5997076640829223e-09
-10.0,12,0.04479344941236507,62.719315071733504,5.317838022909369e-10
-8.0,12,0.10584498122165531,68.45337716919443,5.374375734826836e-10
-6.0,12,0.22571614583333335,72.9966552515707,5.358016939431914e-10
-4.0,12,0.38355654761904756,79.09589335014248,5.426897154802775e-10
-2.0,12,0.46512276785714285,87.11872245266383,5.600524307786006e-10
0.0,12,0.4849330357142857,99.25615038139766,5.902757496122494e-10
2.0,12,0.4896763392857143,119.24807050719987,6.472231439022596e-10
4.0,12,0.4896763392857143,159.26411600237338,7.179171424761294e-10
6.0,12,0.4896763392857143,249.35763173059922,7.816912398676463e-10
8.0,12,0.4896763392857143,324.29373740165323,8.870795071258451e-10
10.0,12,0.4896763392857143,355.83134722862457,1.1715753288406738e-09
-10.0,13,0.03762005173556553,59.80986869036504,5.316734227120521e-10
-8.0,13,0.08464439206626706,65.29812487452709,5.361238409759167e-10
-6.0,13,0.19361049107142855,69.6155077201162,5.320187965331391e-10
-4.0,13,0.3510044642857143,76.36337693160098,5.366315997015586e-10
-2.0,13,0.4523809523809524,82.34828994682387,5.437252654295832e-10
