n_sym,n_err,ber,mse_tau,mse_fd,corr_tau,margin_mean,attn_entropy,attn_maxw,mc_bilstm_1_energy,mc_bilstm_1_cos,dropout_mc_energy,dropout_mc_cos,shared_gap_energy,shared_gap_cos,mc_proj_energy,mc_proj_cos,sensing_position_energy,sensing_position_cos,sensing_delay_profile_energy,sensing_delay_profile_cos,sensing_features_energy,sensing_features_cos,arch,jammer,jsr_db,realization
240000,640,0.0026666666666666666,62.260753247885724,5.331644663544822e-10,0.5626527488184395,2.8865945780436197,,,0.004107347548753023,0.9876488412221273,0.004107347548753023,0.9876488412221273,0.001085857822249333,0.9876488412221273,0.013115420436859131,0.9938984440167745,0.24808557390371958,0.9996812019348145,0.0047134544273217515,0.8225158476829528,0.09929496709108353,0.9969575063387552,mc_dlsk,cw,-6.0,2
240000,2237,0.009320833333333334,73.41720541436281,5.333450384514978e-10,0.44080808173196934,2.8202761754353842,,,0.004465260674059391,0.9462297592163086,0.004465260674059391,0.9462297592163086,0.0010133229792118072,0.9462297592163086,0.011084679514666398,0.9660016009012858,0.2473859773159027,0.9993222250938415,0.007244976444542408,0.7389052596092224,0.09948771751324335,0.9919019490877787,mc_dlsk,cw,-2.0,2
240000,9806,0.04085833333333334,85.1498643136257,5.338430783477317e-10,0.2949434512525307,2.530364631144206,,,0.005498415404806534,0.7790957008997599,0.005498415404806534,0.7790957008997599,0.0009814227285484473,0.7790957008997599,0.0076968794842561085,0.8430663646062215,0.2469201585372289,0.9987153547604879,0.013605434208114942,0.6528403897285462,0.10088043321768443,0.9783688098589579,mc_dlsk,cw,2.0,2
240000,36693,0.1528875,91.2704207675889,5.351576963576934e-10,0.1676129590064324,1.7156158846537273,,,0.00850074617365996,0.4460488290786743,0.00850074617365996,0.4460488290786743,0.0014178500578428308,0.4460488290786743,0.004370448231945435,0.5444340856075287,0.2478615176518758,0.9979687242507934,0.029584656557440758,0.5761930940151214,0.10644388324419657,0.9477625266710917,mc_dlsk,cw,6.0,2
240000,21905,0.09127083333333333,93.08231883314774,5.391975924607012e-10,0.0675870199082055,0.7452170438130696,,,0.01601412811378638,0.19272159631550312,0.01601412811378638,0.19272159631550312,0.0034166973841687045,0.19272159631550312,0.006771317729105552,0.18404834655920665,0.25060770632425944,0.9972041023572286,0.06972657122214636,0.51579105869929,0.12318275810877483,0.888776302655538,mc_dlsk,cw,10.0,2
240000,2866,0.011941666666666666,59.88932403049789,5.3304435941567e-10,0.5836596685942376,2.8295104380289713,,,0.004196365565682451,0.9789545292854309,0.004196365565682451,0.9789545292854309,0.0011686349557091793,0.9789545292854309,0.014760094005862872,0.9788908608754476,0.24899380950927735,0.9995733022689819,0.004160551325728496,0.8653929564158122,0.09983240198691685,0.9972607941627503,mc_dlsk,cw,-10.0,3
240000,20602,0.08584166666666666,68.94127270292155,5.331125475588905e-10,0.4919128209818549,2.3491115526835125,,,0.004709970025718212,0.9066985047658285,0.004709970025718212,0.9066985047658285,0.0012514848770573735,0.9066985047658285,0.01634508032699426,0.8722712969779969,0.24891508797009787,0.9991144704818725,0.005854314820716779,0.7897814316749573,0.10082574597994487,0.9916910807291667,mc_dlsk,cw,-6.0,3
240000,86154,0.358975,79.60709190955994,5.333816299425835e-10,0.37006657947855104,0.8250433115641276,,,0.0062588401213288306,0.6713594829241435,0.0062588401213288306,0.6713594829241435,0.0017677521707490087,0.6713594829241435,0.02806988704899947,0.5890346523920695,0.24871723436514537,0.9983905827204387,0.010109346703688304,0.704977055867513,0.10520540563662847,0.9719056951204935,mc_dlsk,cw,-2.0,3
240000,119626,0.49844166666666667,89.30380771795728,5.343342460978458e-10,0.23429420621063185,0.047441692904631294,,,0.011286502298216025,0.3392477405667305,0.011286502298216025,0.3392477405667305,0.004479461465775967,0.3392477405667305,0.086170319545269,0.4539315048058828,0.24878917609850565,0.997721838315328,0.020798280575871467,0.6227008706728617,0.1233948582649231,0.9092875130971273,mc_dlsk,cw,2.0,3
240000,120000,0.5,96.2329382256304,5.482299198289736e-10,0.12236894202083276,0.02589963210821152,,,0.024011609110236167,0.19541513178745906,0.024011609110236167,0.19541513178745906,0.013503126894434293,0.19541513178745906,0.23505163309574129,0.43583841641743976,0.24821164223353068,0.997328608194987,0.04764889973004659,0.552331292629242,0.1695122035741806,0.7941467015743255,mc_dlsk,cw,6.0,3
