arch,modality,jammer_knowledge,jammer_model,in_channel,jsr_db,ber,ber_std,ber_sem,ber_ci_lo,ber_ci_hi,ber_min,ber_max,ber_q05,ber_q50,ber_q95,jammed_fraction,ber_clean,hop_rate_hz,dwell_bursts,slot_duration_us,num_channels,n_realizations
conv1d,fh_on,model,follower,partial_band,-2.0,0.00011999999999999999,7.58287544405155e-05,3.3911649915626336e-05,5.353438750904161e-05,0.00018646561249095837,0.0,0.0002,2e-05,0.00015,0.00019,0.0,0.00011999999999999999,100000.0,1,10.0,8,5
conv1d,fh_on,model,follower,partial_band,2.0,0.00011999999999999999,7.58287544405155e-05,3.3911649915626336e-05,5.353438750904161e-05,0.00018646561249095837,0.0,0.0002,2e-05,0.00015,0.00019,0.0,0.00011999999999999999,100000.0,1,10.0,8,5
conv1d,fh_on,model,follower,partial_band,6.0,0.00011999999999999999,7.58287544405155e-05,3.3911649915626336e-05,5.353438750904161e-05,0.00018646561249095837,0.0,0.0002,2e-05,0.00015,0.00019,0.0,0.00011999999999999999,100000.0,1,10.0,8,5
conv1d,fh_on,model,follower,partial_band,10.0,0.00011999999999999999,7.58287544405155e-05,3.3911649915626336e-05,5.353438750904161e-05,0.00018646561249095837,0.0,0.0002,2e-05,0.00015,0.00019,0.0,0.00011999999999999999,100000.0,1,10.0,8,5
conv1d,fh_off,omniscient,sweep,cw,-10.0,0.0042499999999999994,0.004331137264045091,0.0019369434684574558,0.0004536605617332925,0.008046339438266707,5e-05,0.01035,0.00016999999999999999,0.0034,0.00964,1.0,0.00014000000000000001,100000.0,1,10.0,8,5
conv1d,fh_off,omniscient,sweep,cw,-6.0,0.050260000000000006,0.0494629330913564,0.022120496151759345,0.006904624222394837,0.09361537577760518,0.0004,0.10835,0.0028200000000000005,0.0329,0.10611,1.0,0.00014000000000000001,100000.0,1,10.0,8,5
conv1d,fh_off,omniscient,sweep,cw,-2.0,0.25683,0.18121893733823738,0.08104357253971471,0.0979875166436999,0.41567248335630014,0.00525,0.4414,0.03474,0.27715,0.43465,1.0,0.00014000000000000001,100000.0,1,10.0,8,5
conv1d,fh_off,omniscient,sweep,cw,2.0,0.39972,0.21098519379330866,0.09435544711356098,0.21478672191224676,0.5846532780877532,0.02265,0.50055,0.11378,0.49785,0.50029,1.0,0.00014000000000000001,100000.0,1,10.0,8,5
conv1d,fh_off,omniscient,sweep,cw,6.0,0.42433,0.17454118998104717,0.07805719313426533,0.2713407127225528,0.5773192872774472,0.11215,0.5075,0.18958,0.501,0.50634,1.0,0.00014000000000000001,100000.0,1,10.0,8,5
conv1d,fh_off,omniscient,sweep,cw,10.0,0.47386999999999996,0.06381372893037986,0.028538367157214858,0.4179358281942781,0.5298041718057218,0.35985,0.5075,0.38774000000000003,0.501,0.50634,1.0,0.00014000000000000001,100000.0,1,10.0,8,5
conv1d,fh_off_blind,band_agnostic,sweep,cw,-10.0,0.0006500000000000001,0.000609302880347697,0.0002724885318687742,0.00011593229133700792,0.0011840677086629922,0.0,0.0015,7.000000000000001e-05,0.00035,0.00141,0.125,0.00014000000000000001,100000.0,1,10.0,8,5
conv1d,fh_off_blind,band_agnostic,sweep,cw,-6.0,0.006169999999999999,0.0061328623007532125,0.0027426994002259886,0.0007944079551374557,0.011545592044862543,5e-05,0.01275,0.00039000000000000005,0.00355,0.01275,0.125,0.00014000000000000001,100000.0,1,10.0,8,5
conv1d,fh_off_blind,band_agnostic,sweep,cw,-2.0,0.03229,0.02238644679264666,0.010011523360608014,0.012667774782826886,0.05191222521717311,0.0008,0.05575,0.004640000000000001,0.0352,0.05454,0.125,0.00014000000000000001,100000.0,1,10.0,8,5
conv1d,fh_off_blind,band_agnostic,sweep,cw,2.0,0.05049999999999999,0.026344544027179517,0.011781638256201892,0.027408413338964998,0.07359158666103498,0.0034,0.0633,0.01498,0.0615,0.06323999999999999,0.125,0.00014000000000000001,100000.0,1,10.0,8,5
conv1d,fh_off_blind,band_agnostic,sweep,cw,6.0,0.05352,0.02192876535512202,0.00980684199933903,0.03429894287922072,0.07274105712077927,0.01435,0.06495,0.0238,0.0633,0.06463999999999999,0.125,0.00014000000000000001,100000.0,1,10.0,8,5
conv1d,fh_off_blind,band_agnostic,sweep,cw,10.0,0.059739999999999994,0.008075843609184119,0.003611627057158587,0.05266134104237878,0.06681865895762121,0.04545,0.06495,0.04868,0.0633,0.06463999999999999,0.125,0.00014000000000000001,100000.0,1,10.0,8,5
conv1d,fh_on,model,sweep,cw,-10.0,0.0006999999999999999,0.0004886205071423016,0.00021851773383412158,0.00027171311170181206,0.0011282868882981877,0.0002,0.00125,0.00024,0.00045,0.00124,0.12191999999999999,0.00023,100000.0,1,10.0,8,5
conv1d,fh_on,model,sweep,cw,-6.0,0.00667,0.0063069009822574506,0.002820531864737571,0.0011418591278667626,0.012198140872133237,0.0003,0.0139,0.00065,0.0042,0.013699999999999999,0.12191999999999999,0.00023,100000.0,1,10.0,8,5
conv1d,fh_on,model,sweep,cw,-2.0,0.03195,0.022610699900710723,0.010111812399367384,0.012131211878814382,0.05176878812118561,0.00035,0.0537,0.0041400000000000005,0.03425,0.05339,0.12191999999999999,0.00023,100000.0,1,10.0,8,5
conv1d,fh_on,model,sweep,cw,2.0,0.04895,0.026492593304544575,0.01184784790584349,0.02572864481023846,0.07217135518976153,0.0017,0.063,0.012860000000000002,0.06075,0.06276,0.12191999999999999,0.00023,100000.0,1,10.0,8,5
conv1d,fh_on,model,sweep,cw,6.0,0.052039999999999996,0.021865280697946687,0.009778450797544568,0.03287458861221568,0.07120541138778431,0.01295,0.06305,0.02257,0.06135,0.0628,0.12191999999999999,0.00023,100000.0,1,10.0,8,5
conv1d,fh_on,model,sweep,cw,10.0,0.0581,0.008336366114800863,0.003728136263604109,0.050792987193878224,0.06540701280612178,0.04325,0.06305,0.04681,0.06135,0.0628,0.12191999999999999,0.00023,100000.0,1,10.0,8,5
conv1d,fh_off,omniscient,sweep,partial_band,-10.0,0.00267,0.0029284381502773797,0.001309637354384793,0.00010315795259748699,0.005236842047402513,0.0,0.00725,5e-05,0.0026,0.00645,1.0,0.00014000000000000001,100000.0,1,10.0,8,5
conv1d,fh_off,omniscient,sweep,partial_band,-6.0,0.02629,0.02851217722307435,0.012751033291463086,0.0012984339830611376,0.05128156601693887,0.0029,0.07275,0.00291,0.0256,0.06364999999999998,1.0,0.00014000000000000001,100000.0,1,10.0,8,5
conv1d,fh_off,omniscient,sweep,partial_band,-2.0,0.16842000000000001,0.13148112792336397,0.05880014795899752,0.053173827714738525,0.2836661722852615,0.036,0.34315,0.036289999999999996,0.21255,0.31711,1.0,0.00014000000000000001,100000.0,1,10.0,8,5
conv1d,fh_off,omniscient,sweep,partial_band,2.0,0.38447,0.12919533950572676,0.05777791230219382,0.2712273727857864,0.49771262721421355,0.23355,0.49645,0.23762,0.4651,0.49183,1.0,0.00014000000000000001,100000.0,1,10.0,8,5
conv1d,fh_off,omniscient,sweep,partial_band,6.0,0.48258999999999996,0.02227597921528927,0.009962120758151847,0.4630646021043835,0.5021153978956164,0.4475,0.50005,0.45276,0.49245,0.49987,1.0,0.00014000000000000001,100000.0,1,10.0,8,5
conv1d,fh_off,omniscient,sweep,partial_band,10.0,0.49568,0.005309025334277468,0.0023742683083425925,0.4910265196260137,0.5003334803739863,0.48785,0.50005,0.48878,0.4987,0.4999,1.0,0.00014000000000000001,100000.0,1,10.0,8,5
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,-10.0,0.00040999999999999994,0.00033800887562311145,0.00015116216457830976,0.00011372760160139662,0.0007062723983986033,0.0,0.00075,2e-05,0.00055,0.00073,0.125,0.00014000000000000001,100000.0,1,10.0,8,5
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,-6.0,0.00341,0.00363582865382845,0.001625992004900393,0.00022311423124515535,0.006596885768754845,0.00035,0.00925,0.00035,0.0035,0.008119999999999999,0.125,0.00014000000000000001,100000.0,1,10.0,8,5
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,-2.0,0.020470000000000002,0.015415884664851382,0.00689419320878085,0.00695762960832891,0.033982370391671096,0.0047,0.0403,0.00474,0.02615,0.0375,0.125,0.00014000000000000001,100000.0,1,10.0,8,5
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,2.0,0.047760000000000004,0.015831353384976283,0.007079996468925673,0.03388346191023493,0.061636538089765075,0.0294,0.06075,0.02984,0.05715,0.06058,0.125,0.00014000000000000001,100000.0,1,10.0,8,5
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,6.0,0.06013,0.002664723250170642,0.0011917004657211467,0.05779431000682694,0.06246568999317306,0.05605,0.0633,0.05674,0.06065,0.06287,0.125,0.00014000000000000001,100000.0,1,10.0,8,5
conv1d,fh_off_blind,band_agnostic,sweep,partial_band,10.0,0.062009999999999996,0.0011442246282963823,0.000511712810080028,0.06100706132181535,0.06301293867818464,0.06065,0.0633,0.060750000000000005,0.06195,0.06323999999999999,0.125,0.00014000000000000001,100000.0,1,10.0,8,5
conv1d,fh_on,model,sweep,partial_band,-10.0,0.00045000000000000004,0.00023979157616563595,0.00010723805294763607,0.000239817278450434,0.000660182721549566,0.0002,0.0007,0.00021,0.0004,0.0007,0.12191999999999999,0.00023,100000.0,1,10.0,8,5
conv1d,fh_on,model,sweep,partial_band,-6.0,0.00354,0.0036002430473511095,0.001610077637879615,0.00038430581744263283,0.006695694182557367,0.0004,0.00935,0.00046,0.00335,0.00826,0.12191999999999999,0.00023,100000.0,1,10.0,8,5
conv1d,fh_on,model,sweep,partial_band,-2.0,0.02094,0.016103004378065604,0.007201482486266282,0.006825353691622127,0.035054646308377874,0.004,0.0413,0.00419,0.0265,0.03863,0.12191999999999999,0.00023,100000.0,1,10.0,8,5
conv1d,fh_on,model,sweep,partial_band,2.0,0.04691,0.016443174875917364,0.007353611357693579,0.0324971865826159,0.0613228134173841,0.02745,0.05985,0.02805,0.05795,0.05965,0.12191999999999999,0.00023,100000.0,1,10.0,8,5
conv1d,fh_on,model,sweep,partial_band,6.0,0.05943999999999999,0.0033812719500211728,0.0015121507861321226,0.056476238919987105,0.06240376108001288,0.0541,0.06255,0.05495,0.06045,0.062389999999999994,0.12191999999999999,0.00023,100000.0,1,10.0,8,5
conv1d,fh_on,model,sweep,partial_band,10.0,0.06091,0.0013735901863365194,0.0006142882059750121,0.05970601724016125,0.062113982759838746,0.05895,0.06255,0.059250000000000004,0.0608,0.0624,0.12191999999999999,0.00023,100000.0,1,10.0,8,5
