arch,modality,jammer_knowledge,jammer_model,in_channel,jsr_db,realization,ber,jammed_fraction,ber_clean,hop_rate_hz,dwell_bursts,slot_duration_us,num_channels
mc_dlsk,fh_off,omniscient,follower,partial_band,-2.0,2,0.3038,1.0,0.00065,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,partial_band,2.0,2,0.48165,1.0,0.00065,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,partial_band,6.0,2,0.50375,1.0,0.00065,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,partial_band,10.0,2,0.5039,1.0,0.00065,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,cw,-10.0,3,0.00855,1.0,0.0005,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,cw,-6.0,3,0.09875,1.0,0.0005,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,cw,-2.0,3,0.3975,1.0,0.0005,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,cw,2.0,3,0.49705,1.0,0.0005,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,cw,6.0,3,0.4985,1.0,0.0005,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,cw,10.0,3,0.4985,1.0,0.0005,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,partial_band,-10.0,3,0.00275,1.0,0.0005,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,partial_band,-6.0,3,0.0204,1.0,0.0005,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,partial_band,-2.0,3,0.16735,1.0,0.0005,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,partial_band,2.0,3,0.4419,1.0,0.0005,100000.0,1,10.0,8
mc_dlsk,fh_off,omniscient,follower,partial_band,6.0,3,0.49825,1.0,0.0005,100000.0,1,10.0,8
